Unnamed: 0,Year,Life_expectancy,Adult_Mortality,Alcohol,Percentage_expenditure,Hepatitis_B,Measles,BMI,Under_five_deaths,Polio,Total_expenditure,Diphtheria,Incidents_HIV,GDP,Population,Thinness_ten_nineteen_years,Thinness_five_nine_years,Income_composition_of_resources,Schooling,Region_Africa,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,Status_Developed
1422,2003,66.6,217.0,3.52,0.0,99.0,6,37.0,4.0,98.0,0.37592867756315,98.0,0.1,0.0013389353410233177,2.8951933646687405e-05,3.5,3.5,0.602,12.2,0,1,0,0,0,0,0
1423,2002,66.7,215.0,3.31,0.0,99.0,2,36.5,5.0,99.0,0.37592867756315,98.0,0.1,0.0013389353410233177,2.8951933646687405e-05,3.5,3.5,0.601,12.1,0,1,0,0,0,0,0
1424,2001,67.2,217.0,2.62,0.0,57.0,17,36.0,5.0,99.0,0.32838038632986627,99.0,0.1,0.0013389353410233177,2.8951933646687405e-05,3.6,3.6,0.593,11.8,0,1,0,0,0,0,0
1425,2000,66.6,225.0,2.13,0.0,44.0,16,35.6,5.0,99.0,0.3202080237741456,99.0,0.1,0.0013389353410233177,2.8951933646687405e-05,3.6,3.6,0.586,11.4,0,1,0,0,0,0,0
1426,2015,65.7,194.0,0.01,0.0,89.0,56,21.7,11.0,89.0,0.0636775631500743,89.0,0.2,0.0013389353410233177,2.8951933646687405e-05,8.8,8.9,0.582,10.8,0,1,0,0,0,0,0
1427,2014,65.3,199.0,0.01,0.0,88.0,339,2.9,11.0,88.0,0.11144130757800892,88.0,0.2,0.0013389353410233177,2.8951933646687405e-05,8.9,9.0,0.573,10.6,0,1,0,0,0,0,0
1428,2013,64.9,23.0,0.01,0.0,87.0,71,2.1,12.0,86.0,0.12109955423476969,87.0,0.3,0.0013389353410233177,2.8951933646687405e-05,9.0,9.1,0.563,10.4,0,1,0,0,0,0,0
1429,2012,64.4,28.0,0.01,0.0,79.0,32,19.4,12.0,78.0,0.13001485884101038,79.0,0.3,0.0013389353410233177,2.8951933646687405e-05,9.1,9.2,0.554,10.2,0,1,0,0,0,0,0
1430,2011,64.0,213.0,5.39,0.0,78.0,113,18.7,13.0,79.0,0.1359583952451709,78.0,0.3,0.0013389353410233177,2.8951933646687405e-05,9.2,9.4,0.542,9.9,0,1,0,0,0,0,0
1431,2010,63.6,218.0,5.95,0.0,74.0,153,18.0,13.0,76.0,0.17682020802377413,74.0,0.3,0.0013389353410233177,2.8951933646687405e-05,9.3,9.5,0.535,9.6,0,1,0,0,0,0,0
1432,2009,63.1,223.0,5.18,0.0,67.0,78,17.3,14.0,67.0,0.2526002971768202,67.0,0.2,0.0013389353410233177,2.8951933646687405e-05,9.4,9.6,0.525,9.4,0,1,0,0,0,0,0
1433,2008,62.6,228.0,5.1,0.0,61.0,174,16.7,14.0,93.0,0.17830609212481424,61.0,0.2,0.0013389353410233177,2.8951933646687405e-05,9.6,9.7,0.518,9.2,0,1,0,0,0,0,0
1434,2007,62.1,234.0,5.0,0.0,5.0,16,16.1,15.0,46.0,0.28008915304606236,93.0,0.2,0.0013389353410233177,2.8951933646687405e-05,9.7,9.8,0.509,9.0,0,1,0,0,0,0,0
1435,2006,61.5,24.0,3.69,0.0,57.0,58,15.5,15.0,56.0,0.28008915304606236,57.0,0.2,0.0013389353410233177,2.8951933646687405e-05,9.9,9.9,0.503,9.0,0,1,0,0,0,0,0
1436,2005,61.0,246.0,3.68,0.0,49.0,295,14.9,16.0,93.0,0.2934621099554235,49.0,0.2,0.0013389353410233177,2.8951933646687405e-05,1.0,1.1,0.494,8.7,0,1,0,0,0,0,0
1437,2004,64.0,252.0,3.53,0.0,45.0,16,14.4,16.0,46.0,0.3098068350668648,45.0,0.2,0.0013389353410233177,2.8951933646687405e-05,1.1,1.2,0.485,8.6,0,1,0,0,0,0,0
1438,2003,59.8,259.0,3.41,0.0,5.0,16,13.8,17.0,52.0,0.337295690936107,49.0,0.1,0.0013389353410233177,2.8951933646687405e-05,1.2,1.3,0.477,8.3,0,1,0,0,0,0,0
1439,2002,59.3,265.0,3.33,0.0,6.0,16,13.3,18.0,55.0,0.29940564635958394,53.0,0.1,0.0013389353410233177,2.8951933646687405e-05,1.3,1.4,0.468,8.0,0,1,0,0,0,0,0
1440,2001,58.7,271.0,3.13,0.0,6.0,94,12.7,19.0,55.0,0.2934621099554235,52.0,0.1,0.0013389353410233177,2.8951933646687405e-05,1.4,1.5,0.463,8.0,0,1,0,0,0,0,0
1441,2000,58.1,278.0,5.16,0.0,6.0,332,12.3,20.0,57.0,0.22585438335809804,51.0,0.1,0.0013389353410233177,2.8951933646687405e-05,1.5,1.5,0.459,8.0,0,1,0,0,0,0,0
1442,2015,74.6,153.0,0.01,0.0,94.0,0,61.2,0.0,95.0,0.0636775631500743,95.0,0.1,0.9223259989540701,0.13963962468972885,2.2,2.1,0.828,16.0,0,0,1,0,0,0,1
1443,2014,74.4,156.0,0.01,0.0531167752395233,92.0,36,6.7,0.0,92.0,0.40936106983655274,92.0,0.1,0.08398797359132985,0.14078746293711153,2.2,2.2,0.822,16.0,0,0,1,0,0,0,1
1444,2013,74.1,161.0,10.37,0.11084751591125173,94.0,0,6.2,0.0,94.0,0.3937592867756315,94.0,0.1,0.10330583494548558,0.015013554801032072,2.2,2.2,0.814,15.4,0,0,1,0,0,0,1
1445,2012,73.8,163.0,10.21,1.0,9.0,3,59.8,0.0,91.0,0.4115898959881129,91.0,0.1,0.9328737677166351,0.016543911644912583,2.2,2.2,0.812,15.5,0,0,1,0,0,0,1
1446,2011,73.6,169.0,10.14,0.018221243808519343,89.0,1,59.4,0.0,92.0,0.425705794947994,92.0,0.1,0.09253754128114246,0.001832092484056841,2.2,2.3,0.81,15.8,0,0,1,0,0,0,1
1447,2010,72.8,18.0,9.8,0.8185482047917322,91.0,0,58.9,0.0,92.0,0.4591381872213967,92.0,0.1,0.7643608367318578,0.021009288415844107,2.2,2.3,0.815,16.0,0,0,1,0,0,0,1
1448,2009,72.6,184.0,9.85,0.8389418183580664,92.0,0,58.5,0.0,94.0,0.4806835066864784,94.0,0.1,0.824645165870208,0.1512304254034717,2.3,2.3,0.821,16.4,0,0,1,0,0,0,1
1449,2008,71.9,199.0,11.84,0.18687174924376826,93.0,3,58.1,0.0,94.0,0.46508172362555716,94.0,0.1,0.08398797359132985,0.15374804318470425,2.3,2.4,0.819,16.3,0,0,1,0,0,0,1
1450,2007,78.0,221.0,12.12,0.12609558924584066,91.0,0,57.7,0.0,94.0,0.5,94.0,0.1,0.09736144074058892,0.0015740672022397783,2.4,2.4,0.814,16.2,0,0,1,0,0,0,1
1451,2006,75.0,229.0,10.4,0.8106422344583448,94.0,7,57.4,0.0,96.0,0.4777117384843982,96.0,0.1,0.6524360427922186,0.1566457080559038,2.4,2.5,0.807,16.2,0,0,1,0,0,0,1
1452,2005,76.0,216.0,9.92,0.0641033326797452,99.0,2,57.0,0.0,99.0,0.44576523031203563,99.0,0.1,0.5100712805304151,0.15808920909884425,2.5,2.5,0.791,15.9,0,0,1,0,0,0,1
1453,2004,71.0,26.0,8.81,0.059020301898251276,98.0,0,56.6,0.0,99.0,0.4561664190193165,99.0,0.1,0.4286083465601893,0.1598067649088159,2.5,2.6,0.776,15.5,0,0,1,0,0,0,1
1454,2003,78.0,29.0,8.24,0.3525491719765135,98.0,0,56.3,0.0,98.0,0.4294205052005944,98.0,0.1,0.3464754839067663,0.16156033409966514,2.6,2.6,0.761,15.2,0,0,1,0,0,0,1
1455,2002,73.0,219.0,7.44,0.27761863227185424,98.0,0,56.0,0.0,98.0,0.4398216939078752,97.0,0.1,0.2788034932759485,0.01632175851502849,2.7,2.7,0.746,14.8,0,0,1,0,0,0,1
1456,2001,69.9,228.0,6.68,0.24503668134734113,96.0,1,55.7,0.0,97.0,0.43090638930163444,97.0,0.1,0.2410396275917756,0.01650140173258257,2.8,2.8,0.728,14.2,0,0,1,0,0,0,1
1457,2000,71.0,218.0,7.13,0.21461085535767097,95.0,0,55.4,0.0,96.0,0.4182763744427934,96.0,0.1,0.22618241146022183,0.016715928499457293,2.8,2.8,0.716,13.7,0,0,1,0,0,0,1
1458,2015,74.9,98.0,0.01,0.0,81.0,39,66.1,1.0,75.0,0.0636775631500743,81.0,0.1,0.05703083246826487,0.4131967009200995,4.9,4.9,0.763,13.3,0,1,0,0,0,0,0
1459,2014,74.8,99.0,1.32,0.10352126965676942,81.0,112,65.4,1.0,75.0,0.44725111441307575,81.0,0.1,0.5507523786379308,0.039773248455679144,4.8,4.9,0.763,13.3,0,1,0,0,0,0,0
1460,2013,74.9,97.0,1.29,0.01073441497966548,81.0,16,64.9,1.0,75.0,0.46508172362555716,81.0,0.1,0.05700736424983567,0.03725464207183427,4.8,4.8,0.766,13.3,0,1,0,0,0,0,0
1461,2012,75.0,93.0,1.53,0.11146770820775463,81.0,9,64.4,1.0,75.0,0.4918276374442794,81.0,0.1,0.5930376186845236,0.034714780731824386,4.8,4.8,0.763,13.3,0,1,0,0,0,0,0
1462,2011,75.0,93.0,1.57,0.6158178714695404,81.0,9,64.0,1.0,75.0,0.5014858841010401,81.0,0.1,0.5894615883406028,0.32400278418741424,4.7,4.7,0.758,13.2,0,1,0,0,0,0,0
1463,2010,74.9,94.0,1.58,0.5939398750122494,81.0,12,63.5,1.0,75.0,0.5066864784546805,81.0,0.1,0.5914095881620327,0.30626252215264266,4.7,4.7,0.752,13.3,0,1,0,0,0,0,0
1464,2009,74.7,95.0,1.62,0.0060031272578816046,81.0,22,63.0,1.0,75.0,0.5237741456166419,81.0,0.1,0.005574326417269876,0.2953889526341423,4.7,4.7,0.746,13.2,0,1,0,0,0,0,0
1465,2008,74.5,98.0,1.67,0.05098681308869816,81.0,24,62.5,1.0,75.0,0.6188707280832094,81.0,0.1,0.04799601641135948,0.029030527554367316,4.7,4.7,0.74,13.1,0,1,0,0,0,0,0
1466,2007,74.4,98.0,1.72,0.006568425947940479,8.0,373,61.9,1.0,75.0,0.6337295690936107,93.0,0.1,0.041347348597098654,0.03434913899420842,4.7,4.6,0.731,12.9,0,1,0,0,0,0,0
1467,2006,74.1,1.0,1.82,0.3942262771893749,78.0,956,61.4,1.0,75.0,0.6285289747399703,78.0,0.1,0.3625194175229196,0.00322715199899332,4.7,4.6,0.733,13.2,0,1,0,0,0,0,0
1468,2005,73.9,11.0,1.94,0.4646340517336854,77.0,618,6.8,1.0,74.0,0.5980683506686478,77.0,0.1,0.36027735626329915,0.28152704926199756,4.7,4.6,0.0,13.7,0,1,0,0,0,0,0
1469,2004,73.7,13.0,2.1,0.4560113412718525,75.0,213,6.2,1.0,74.0,0.6344725111441307,75.0,0.1,0.3659998188826281,0.2728001597016906,4.7,4.6,0.0,14.2,0,1,0,0,0,0,0
1470,2003,73.5,15.0,2.19,0.38931344620706365,74.0,526,59.7,1.0,74.0,0.6634472511144132,74.0,0.1,0.366097427524033,0.02622833344972952,4.8,4.7,0.0,14.8,0,1,0,0,0,0,0
1471,2002,73.2,17.0,1.98,0.05171897646062369,77.0,36,59.1,1.0,77.0,0.08395245170876671,77.0,0.1,0.36683485644285707,0.24876087489353987,4.8,4.7,0.0,15.2,0,1,0,0,0,0,0
1472,2001,73.0,11.0,2.19,0.3765451112493763,8.0,8,58.6,1.0,93.0,0.11367013372956909,93.0,0.1,0.35445119126269786,0.2372522694255647,4.9,4.7,0.0,15.0,0,1,0,0,0,0,0
1473,2000,72.7,112.0,2.26,0.2982163228122575,83.0,5,57.9,1.0,83.0,0.11069836552748887,83.0,0.1,0.35997308430272684,0.22846126192440114,4.9,4.8,0.0,14.9,0,1,0,0,0,0,0
1474,2015,53.7,484.0,0.01,0.0,93.0,0,32.6,6.0,93.0,0.0636775631500743,93.0,0.1,0.011619270198559272,0.15355900824233307,5.5,5.3,0.495,10.7,1,0,0,0,0,0,0
1475,2014,52.1,522.0,0.01,0.11956132857132268,93.0,0,32.0,6.0,93.0,0.09286775631500743,93.0,0.1,0.07918344369046984,0.1515210745714955,5.8,5.6,0.491,10.8,1,0,0,0,0,0,0
1476,2013,52.1,518.0,0.01,0.11308392943052221,93.0,516,31.4,6.0,93.0,0.8417533432392272,93.0,0.1,0.08062072246441133,0.14951392881058467,6.1,5.9,0.484,11.1,1,0,0,0,0,0,0
1477,2012,52.2,513.0,0.01,0.1239912618419414,95.0,179,3.8,6.0,93.0,0.8001485884101041,95.0,0.1,0.08638369826534034,0.02047071183554341,6.4,6.2,0.479,11.0,1,0,0,0,0,0,0
1478,2011,52.3,52.0,2.39,0.14441154149158877,96.0,172,3.2,6.0,95.0,0.8484398216939077,96.0,0.1,0.09116702588917719,0.018651541799919118,6.8,6.6,0.469,11.0,1,0,0,0,0,0,0
1479,2010,51.1,527.0,2.71,0.11420949001538593,93.0,16,29.7,6.0,92.0,0.11144130757800892,93.0,0.1,0.0790769961800574,0.0017312550175995981,7.2,7.0,0.464,10.9,1,0,0,0,0,0,0
1480,2009,49.4,143.0,2.75,0.07692682020203322,91.0,0,29.2,6.0,89.0,0.7005943536404161,91.0,0.1,0.062194550580434646,0.0015461038712054167,7.6,7.4,0.453,10.8,1,0,0,0,0,0,0
1481,2008,47.8,143.0,2.75,0.06773807256147474,88.0,0,28.8,6.0,86.0,0.6300148588410104,88.0,0.1,0.06295669038623788,0.014119999268434066,8.0,7.8,0.447,10.7,1,0,0,0,0,0,0
1482,2007,46.2,143.0,2.69,0.006772991927291241,9.0,2,28.3,6.0,87.0,0.6017830609212482,88.0,0.1,0.061877035030475445,0.13997574957791967,8.4,8.3,0.44,10.6,1,0,0,0,0,0,0
1483,2006,45.3,143.0,2.61,0.05247390343540137,91.0,1,27.9,6.0,88.0,0.5014858841010401,89.0,0.1,0.0616977006999866,0.13880178397578263,8.8,8.7,0.437,10.7,1,0,0,0,0,0,0
1484,2005,44.5,143.0,2.67,0.042701143873043655,87.0,0,27.4,6.0,88.0,0.44056463595839523,89.0,0.1,0.058131925547289305,0.13766354929663396,9.3,9.2,0.437,10.7,1,0,0,0,0,0,0
1485,2004,44.8,143.0,1.8,0.05008297060548636,6.0,31,26.9,7.0,89.0,0.4895988112927192,93.0,0.1,0.052635611649070484,0.13654678141706722,9.7,9.7,0.439,10.7,1,0,0,0,0,0,0
1486,2003,45.5,143.0,1.99,0.0039091558985757105,17.0,1,26.4,7.0,93.0,0.5022288261515602,93.0,0.1,0.004181708858083021,0.013548304500620454,1.2,1.1,0.44,10.5,1,0,0,0,0,0,0
1487,2002,46.4,143.0,2.95,0.0026065750279285257,6.0,0,25.9,7.0,84.0,0.4858841010401189,84.0,0.1,0.0031191648815390854,0.013577609506628686,1.6,1.6,0.446,10.4,1,0,0,0,0,0,0
1488,2001,47.8,143.0,2.86,0.028444867004400968,6.0,217,25.4,7.0,78.0,0.5319465081723626,78.0,0.1,0.02943755199498239,0.13317331623144968,11.1,11.1,0.443,10.3,1,0,0,0,0,0,0
1489,2000,49.3,143.0,3.1,0.022024835163387494,6.0,660,24.9,7.0,82.0,0.48662704309063887,83.0,0.1,0.03193494412061195,0.13195479289728568,11.5,11.6,0.445,9.6,1,0,0,0,0,0,0
1490,2015,61.4,259.0,0.01,0.0,52.0,16,27.3,11.0,52.0,0.0636775631500743,52.0,0.9,0.0304208325359161,0.31773596161340795,6.5,6.4,0.427,9.9,1,0,0,0,0,0,0
1491,2014,58.1,329.0,0.01,0.04009814220853694,5.0,34,26.7,11.0,49.0,0.07652303120356611,93.0,0.9,0.030831073352385097,0.031049395317681448,6.7,6.5,0.426,9.9,1,0,0,0,0,0,0
1492,2013,61.1,258.0,0.01,0.03322137777388128,76.0,0,26.1,11.0,75.0,0.6597325408618128,76.0,1.1,0.030537941684864824,0.3026717762357303,6.8,6.7,0.419,9.8,1,0,0,0,0,0,0
1493,2012,67.0,261.0,0.01,0.03547059629034205,8.0,43,25.6,12.0,93.0,0.060921248142644865,93.0,1.2,0.027921779442129133,0.29527646377975403,7.0,6.9,0.416,9.6,1,0,0,0,0,0,0
1494,2011,62.0,266.0,3.72,0.044576396474003355,77.0,279,25.0,12.0,77.0,0.8068350668647846,77.0,1.5,0.025514037412009798,0.0033282719233397994,7.2,7.0,0.406,9.5,1,0,0,0,0,0,0
1495,2010,59.7,272.0,3.64,0.03090696101630976,47.0,16,24.5,13.0,71.0,0.8543833580980683,93.0,1.8,0.02198645345759153,0.2787923625928872,7.4,7.2,0.403,9.6,1,0,0,0,0,0,0
1496,2009,59.2,277.0,3.75,0.004123951955552254,64.0,6,24.0,13.0,84.0,0.387072808320951,81.0,0.1,0.0021589360413211437,0.26914663751889556,7.6,7.4,0.4,9.7,1,0,0,0,0,0,0
1497,2008,58.6,281.0,3.88,0.0295227038560411,64.0,1,23.4,14.0,79.0,0.8514115898959881,75.0,0.1,0.015587250392926688,0.2586579168744792,7.7,7.6,0.394,9.8,1,0,0,0,0,0,0
1498,2007,57.9,286.0,4.03,0.002718907835639182,6.0,1,22.9,14.0,67.0,0.06463595839524518,65.0,0.1,0.0013291295007993088,0.24806143854531928,7.9,7.8,0.383,9.9,1,0,0,0,0,0,0
1499,2006,56.7,32.0,4.05,0.011651241358323404,6.0,20,22.4,15.0,66.0,0.11367013372956909,93.0,0.1,0.011963436267572066,0.23838061807859012,8.1,8.1,0.377,10.0,1,0,0,0,0,0,0
1500,2005,55.3,316.0,4.19,0.01651631420531855,6.0,8,22.0,16.0,66.0,0.5965824665676077,93.0,0.1,0.011269595377366949,0.02302660266076744,8.3,8.3,0.372,10.1,1,0,0,0,0,0,0
1501,2004,54.0,329.0,4.24,0.013169923349423955,6.0,4,21.5,17.0,47.0,0.6240713224368499,93.0,0.1,0.009973470069270312,0.22429839755284137,8.5,8.5,0.335,10.2,1,0,0,0,0,0,0
1502,2003,50.0,42.0,4.21,0.007196378883081442,6.0,142,21.1,18.0,49.0,0.2280832095096582,93.0,0.1,0.008896859396571748,0.2200487479948138,8.7,8.7,0.373,10.3,1,0,0,0,0,0,0
1503,2002,56.0,371.0,4.27,0.00768746210552352,6.0,131,2.7,19.0,51.0,0.37592867756315,93.0,0.1,0.01185255366358772,0.025620978373399866,8.8,8.9,0.376,10.4,1,0,0,0,0,0,0
1504,2001,51.5,333.0,4.4,0.012331235420721339,6.0,16,2.4,20.0,54.0,0.4487369985141159,93.0,0.1,0.011643070449979516,0.21121480689448638,9.0,9.0,0.386,10.5,1,0,0,0,0,0,0
1505,2000,51.9,39.0,4.46,0.00899476259593055,6.0,16,2.2,20.0,56.0,0.4115898959881129,46.0,0.1,0.012266291359210847,0.20368659800162456,9.2,9.2,0.338,8.7,1,0,0,0,0,0,0
1506,2015,72.7,138.0,0.01,0.0,97.0,82,64.8,2.0,97.0,0.0636775631500743,97.0,0.1,0.0013389353410233177,2.8951933646687405e-05,5.8,5.5,0.719,13.4,1,0,0,0,0,0,0
1507,2014,72.4,143.0,0.01,0.0,94.0,372,63.8,2.0,94.0,0.3417533432392273,94.0,0.1,0.0013389353410233177,2.8951933646687405e-05,5.7,5.5,0.73,13.4,1,0,0,0,0,0,0
1508,2013,72.9,134.0,0.01,0.0,96.0,0,62.8,2.0,96.0,0.29420505200594355,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,5.7,5.5,0.735,13.4,1,0,0,0,0,0,0
1509,2012,72.9,133.0,0.01,0.0,98.0,320,61.8,2.0,98.0,0.2919762258543833,98.0,0.1,0.0013389353410233177,2.8951933646687405e-05,5.6,5.4,0.706,13.7,1,0,0,0,0,0,0
1510,2011,71.3,161.0,0.01,0.02663354229658447,98.0,0,6.9,2.0,98.0,0.3268945022288261,98.0,0.1,0.03785634287594539,2.8951933646687405e-05,5.6,5.4,0.756,14.0,1,0,0,0,0,0,0
1511,2010,72.8,132.0,0.01,0.03871908834080089,98.0,0,59.9,2.0,98.0,0.2325408618127786,98.0,0.1,0.08172959170168417,2.8951933646687405e-05,5.6,5.4,0.755,14.3,1,0,0,0,0,0,0
1512,2009,72.7,132.0,0.01,0.04686627155306585,98.0,329,59.0,2.0,98.0,0.20728083209509657,98.0,0.1,0.08742701945331367,2.8951933646687405e-05,5.6,5.4,0.757,14.6,1,0,0,0,0,0,0
1513,2008,72.6,132.0,0.01,0.39281806348115117,98.0,8,58.2,2.0,98.0,0.15081723625557208,98.0,0.1,0.9715915291604014,2.8951933646687405e-05,5.5,5.4,0.757,14.8,1,0,0,0,0,0,0
1514,2007,72.5,132.0,0.01,0.040470511512966684,98.0,59,57.4,3.0,98.0,0.16790490341753345,98.0,0.1,0.07673518861374241,2.8951933646687405e-05,5.5,5.4,0.756,15.1,1,0,0,0,0,0,0
1515,2006,72.2,134.0,0.01,0.363869672708388,98.0,1,56.7,3.0,98.0,0.1589895988112927,98.0,0.1,0.6306356378280625,2.8951933646687405e-05,5.5,5.4,0.752,15.4,1,0,0,0,0,0,0
1516,2005,71.9,138.0,0.01,0.3483016103562744,97.0,292,56.0,3.0,98.0,0.1738484398216939,98.0,0.1,0.5514206058148831,2.8951933646687405e-05,5.5,5.4,0.748,15.7,1,0,0,0,0,0,0
1517,2004,71.5,141.0,0.01,0.023455761804200125,99.0,16,55.3,3.0,97.0,0.22956909361069833,97.0,0.1,0.03949561552942807,2.8951933646687405e-05,5.5,5.4,0.747,15.9,1,0,0,0,0,0,0
1518,2003,71.3,144.0,0.01,0.2176340910457272,96.0,0,54.6,3.0,95.0,0.3142644873699851,95.0,0.1,0.31556303830126464,2.8951933646687405e-05,5.6,5.4,0.74,16.0,1,0,0,0,0,0,0
1519,2002,71.1,146.0,0.01,0.02148515672049148,91.0,16,54.0,3.0,93.0,0.31203566121842496,93.0,0.1,0.025227385682874713,2.8951933646687405e-05,5.6,5.4,0.736,15.8,1,0,0,0,0,0,0
1520,2001,71.0,147.0,0.01,0.2672388436712897,93.0,633,53.4,3.0,94.0,0.3142644873699851,94.0,0.1,0.42305806612696634,2.8951933646687405e-05,5.6,5.5,0.732,15.7,1,0,0,0,0,0,0
1521,2000,78.0,148.0,0.01,0.3372512896477996,92.0,0,52.8,3.0,94.0,0.22585438335809804,94.0,0.1,0.4821877376978626,2.8951933646687405e-05,5.7,5.5,0.727,15.5,1,0,0,0,0,0,0
1522,2015,73.6,165.0,0.01,0.0,94.0,50,62.4,0.0,93.0,0.0636775631500743,93.0,0.1,0.9618681948115482,0.002080090510806027,2.6,2.6,0.846,16.5,0,0,1,0,0,0,1
1523,2014,73.4,169.0,15.19,0.0531167752395233,94.0,11,61.9,0.0,93.0,0.4591381872213967,93.0,0.1,0.08398797359132985,0.20706514742924836,2.6,2.7,0.841,16.5,0,0,1,0,0,0,1
1524,2013,73.0,178.0,15.04,0.0531167752395233,93.0,35,61.4,0.0,93.0,0.46210995542347694,93.0,0.1,0.08398797359132985,0.20885324709705672,2.7,2.7,0.834,16.4,0,0,1,0,0,0,1
1525,2012,73.0,176.0,15.14,0.0531167752395233,93.0,0,6.9,0.0,93.0,0.46805349182763745,93.0,0.1,0.9679028399207015,0.21097761288200048,2.7,2.7,0.83,16.5,0,0,1,0,0,0,1
1526,2011,72.8,18.0,12.66,0.0531167752395233,95.0,7,6.5,0.0,92.0,0.48216939078751864,92.0,0.1,0.9689760793782679,0.023167266689606954,2.7,2.8,0.826,16.7,0,0,1,0,0,0,1
1527,2010,72.4,188.0,12.9,0.0531167752395233,94.0,2,6.0,0.0,95.0,0.5594353640416048,95.0,0.1,0.8088170054386029,0.02805145789580312,2.8,2.8,0.824,16.8,0,0,1,0,0,0,1
1528,2009,72.2,192.0,12.4,0.0531167752395233,95.0,0,59.7,0.0,98.0,0.5319465081723626,98.0,0.1,0.798862882073779,0.22334524340561457,2.8,2.9,0.825,16.6,0,0,1,0,0,0,1
1529,2008,71.1,224.0,13.3,0.0531167752395233,96.0,1,59.3,0.0,96.0,0.4635958395245171,96.0,0.1,0.08398797359132985,0.22583899349520667,2.9,2.9,0.82,16.5,0,0,1,0,0,0,1
1530,2007,72.0,24.0,13.4,0.0531167752395233,96.0,0,59.0,0.0,95.0,0.4346210995542347,95.0,0.1,0.8299464056985946,0.22817371979315892,2.9,3.0,0.812,16.4,0,0,1,0,0,0,1
1531,2006,76.0,229.0,12.7,0.0859167085118529,95.0,1,58.7,0.0,94.0,0.43313521545319467,94.0,0.1,0.062296173680443045,0.02308846093851012,3.0,3.0,0.807,16.4,0,0,1,0,0,0,1
1532,2005,78.0,222.0,12.3,0.6738086981593023,95.0,1,58.4,0.0,93.0,0.40564635958395245,94.0,0.1,0.5306184280397003,0.23461616055979764,3.0,3.1,0.798,16.2,0,0,1,0,0,0,1
1533,2004,71.6,24.0,12.1,0.05631314841104618,94.0,1,58.1,0.0,93.0,0.3937592867756315,94.0,0.1,0.045579068874050895,0.023849402492111833,3.1,3.1,0.792,16.3,0,0,1,0,0,0,1
1534,2003,71.6,22.0,11.29,0.05973139871185764,95.0,1,57.8,0.0,91.0,0.4524517087667162,94.0,0.1,0.037382941910075296,0.24116106292575673,3.2,3.2,0.78,15.8,0,0,1,0,0,0,1
1535,2002,71.4,22.0,11.0,0.41438619450175884,94.0,103,57.5,0.0,97.0,0.44799405646359586,95.0,0.1,0.27979154389301963,0.02431489309357272,3.3,3.3,0.77,15.3,0,0,1,0,0,0,1
1536,2001,71.2,21.0,10.2,0.0316160663506677,95.0,7,57.2,0.0,97.0,0.43759286775631495,95.0,0.1,0.023722542417130236,0.024558583637511056,3.3,3.3,0.757,14.7,0,0,1,0,0,0,1
1537,2000,71.6,2.0,9.87,0.2752613955062168,98.0,19,56.9,0.0,92.0,0.4524517087667162,94.0,0.1,0.2224447143319337,0.247115487074268,3.4,3.4,0.745,14.0,0,0,1,0,0,0,1
1538,2015,82.0,63.0,0.01,0.0,94.0,0,61.3,0.0,99.0,0.0636775631500743,99.0,0.1,0.08086970164790289,0.0040200819085510105,1.0,0.9,0.896,13.9,0,0,1,0,0,0,1
1539,2014,81.7,65.0,11.12,0.0531167752395233,94.0,0,6.9,0.0,99.0,0.4881129271916791,99.0,0.1,0.08398797359132985,0.03928177172840855,1.0,0.9,0.892,13.9,0,0,1,0,0,0,1
1540,2013,81.4,68.0,11.02,0.0531167752395233,94.0,0,6.5,0.0,99.0,0.5,99.0,0.1,0.08398797359132985,0.003834507075322975,0.9,0.9,0.892,13.9,0,0,1,0,0,0,1
1541,2012,81.1,7.0,11.34,0.0531167752395233,94.0,2,6.1,0.0,99.0,0.5059435364041605,99.0,0.1,0.08398797359132985,0.0038069674311224672,0.9,0.9,0.892,13.9,0,0,1,0,0,0,1
1542,2011,88.0,72.0,11.5,0.0531167752395233,95.0,6,59.6,0.0,96.0,0.5178306092124814,99.0,0.1,0.08398797359132985,0.036600398985891444,0.9,0.9,0.894,13.9,0,0,1,0,0,0,1
1543,2010,86.0,73.0,11.36,0.0531167752395233,94.0,0,59.2,0.0,96.0,0.5430906389301634,99.0,0.1,0.08398797359132985,0.004019305149355611,0.9,0.9,0.884,13.7,0,0,1,0,0,0,1
1544,2009,83.0,76.0,11.42,0.0531167752395233,95.0,0,58.8,0.0,96.0,0.575037147102526,99.0,0.1,0.8907436793371176,0.0351482829773293,0.9,0.9,0.888,13.5,0,0,1,0,0,0,1
1545,2008,80.0,8.0,11.53,0.0531167752395233,94.0,1,58.4,0.0,96.0,0.5178306092124814,99.0,0.1,0.08398797359132985,0.0034481752973204703,0.9,0.9,0.887,13.5,0,0,1,0,0,0,1
1546,2007,79.7,82.0,11.75,0.19693727660929294,87.0,0,57.9,0.0,96.0,0.4777117384843982,99.0,0.1,0.1091282787575312,0.0338920515149523,0.9,0.9,0.877,13.5,0,0,1,0,0,0,1
